,counter_hero,disadv,certain_win,num_match
85,Outworld Destroyer,-0.48%,52.33%,"61,749"
86,Rubick,-0.51%,57.37%,"114,647"
87,Slark,-0.52%,51.85%,"122,574"
88,Earthshaker,-0.62%,54.99%,"90,406"
89,Leshrac,-0.63%,55.41%,"40,540"
90,Silencer,-0.67%,49.09%,"106,009"
91,Disruptor,-0.73%,52.83%,"67,870"
92,Spirit Breaker,-0.75%,52.00%,"79,897"
93,Lina,-0.77%,55.67%,"132,409"
94,Necrophos,-0.79%,49.34%,"71,976"
95,Mirana,-0.81%,51.09%,"131,048"
96,Nyx Assassin,-0.81%,50.31%,"62,556"
97,Dark Willow,-0.82%,52.03%,"66,110"
98,Gyrocopter,-0.84%,54.35%,"52,323"
99,Shadow Fiend,-0.87%,54.93%,"147,054"
100,Dark Seer,-1.01%,47.28%,"30,315"
101,Hoodwink,-1.09%,51.81%,"103,899"
102,Puck,-1.09%,54.05%,"87,558"
103,Axe,-1.16%,51.15%,"149,886"
104,Ancient Apparition,-1.17%,48.47%,"108,146"
105,Elder Titan,-1.24%,51.66%,"18,154"
106,Winter Wyvern,-1.31%,50.07%,"89,844"
107,Bloodseeker,-1.40%,51.74%,"59,321"
108,Luna,-1.45%,50.77%,"111,095"
109,Phantom Lancer,-1.61%,52.59%,"89,961"
110,Monkey King,-1.66%,56.77%,"86,487"
111,Weaver,-1.67%,54.86%,"67,152"
112,Naga Siren,-1.79%,51.97%,"22,820"
113,Sniper,-2.06%,54.17%,"183,169"
114,Terrorblade,-2.44%,56.79%,"49,703"
115,Enigma,-2.49%,50.21%,"43,776"
116,Tinker,-2.73%,54.75%,"82,675"
117,Drow Ranger,-2.76%,51.98%,"125,103"
118,Riki,-2.82%,51.50%,"91,624"
119,Sand King,-3.50%,51.95%,"88,072"
