,counter_hero,disadv,certain_win,num_match
58,Keeper of the Light,-0.12%,49.00%,"11,661"
59,Snapfire,-0.20%,50.08%,"21,612"
60,Shadow Shaman,-0.24%,44.90%,"42,803"
61,Shadow Demon,-0.25%,48.84%,"7,766"
62,Undying,-0.29%,46.36%,"16,129"
63,Jakiro,-0.35%,45.17%,"21,894"
64,Bloodseeker,-0.36%,45.12%,"18,742"
65,Axe,-0.39%,44.90%,"46,162"
66,Techies,-0.42%,47.97%,"31,460"
67,Doom,-0.43%,50.53%,"16,553"
68,Magnus,-0.45%,48.72%,"19,658"
69,Weaver,-0.48%,47.84%,"21,136"
70,Arc Warden,-0.50%,43.92%,"9,698"
71,Tiny,-0.56%,52.66%,"19,473"
72,Nature's Prophet,-0.56%,54.43%,"20,098"
73,Rubick,-0.58%,51.41%,"34,092"
74,Batrider,-0.59%,52.81%,"4,713"
75,Legion Commander,-0.60%,46.89%,"44,366"
76,Mars,-0.62%,49.55%,"27,067"
77,Clinkz,-0.62%,44.32%,"13,970"
78,Winter Wyvern,-0.64%,43.97%,"26,263"
79,Ursa,-0.65%,46.81%,"37,547"
80,Riki,-0.67%,43.92%,"23,224"
81,Anti-Mage,-0.68%,47.14%,"36,047"
82,Enigma,-0.76%,43.06%,"14,627"
83,Dark Seer,-0.85%,41.88%,"9,067"
84,Kunkka,-0.90%,48.03%,"21,699"
85,Naga Siren,-0.92%,45.50%,"7,523"
86,Zeus,-1.01%,45.48%,"32,126"
87,Earthshaker,-1.05%,49.53%,"29,009"
88,Brewmaster,-1.08%,47.11%,"3,925"
89,Night Stalker,-1.13%,46.86%,"9,521"
90,Warlock,-1.17%,45.77%,"15,594"
91,Pangolier,-1.17%,50.04%,"12,279"
92,Meepo,-1.18%,42.49%,"7,484"
93,Ember Spirit,-1.19%,51.32%,"18,755"
94,Invoker,-1.20%,47.89%,"55,631"
95,Faceless Void,-1.22%,48.06%,"39,605"
96,Beastmaster,-1.29%,54.02%,"3,271"
97,Sand King,-1.30%,44.31%,"25,830"
98,Spectre,-1.37%,44.21%,"33,171"
99,Medusa,-1.51%,45.33%,"29,716"
100,Lycan,-1.64%,53.04%,"3,258"
101,Earth Spirit,-1.66%,50.88%,"10,164"
102,Phoenix,-1.67%,51.25%,"11,997"
103,Centaur Warrunner,-1.72%,46.27%,"21,046"
104,Void Spirit,-1.85%,50.61%,"14,821"
105,Abaddon,-1.87%,45.27%,"15,122"
106,Elder Titan,-1.91%,46.75%,"5,760"
107,Phantom Lancer,-2.11%,47.44%,"26,671"
108,Underlord,-2.25%,43.37%,"13,889"
109,Templar Assassin,-2.33%,49.50%,"22,984"
110,Tinker,-2.40%,48.62%,"22,750"
111,Tidehunter,-2.48%,48.84%,"21,622"
112,Oracle,-2.49%,51.47%,"9,306"
113,Puck,-2.66%,49.81%,"25,857"
114,Wraith King,-3.15%,46.06%,"41,411"
115,Broodmother,-3.74%,49.44%,"7,045"
116,Chen,-4.10%,55.87%,"1,967"
117,Lone Druid,-4.56%,55.45%,"4,729"
118,Visage,-4.63%,50.22%,"2,736"
119,Io,-4.89%,56.49%,"6,070"
